image_path,label,left_knee_angle,right_knee_angle,left_thigh_angle,right_thigh_angle,torso_tilt,head_above_shoulders,wrist_dist_drink_related,face_dist_drink_related,wrist_dist_phone_related,face_dist_phone_related,wrist_dist_laptop_related,face_dist_laptop_related,hip_dist_chair_related
/home/rajat/datasets/har/Train_sorted/calling/Image_10257.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,0.42449316428828693,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10260.jpg,calling,999.0,999.0,43.38606070910972,35.2578614554385,8.136528483925256,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10263.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10272.jpg,calling,999.0,999.0,999.0,999.0,4.432763730139529,1.0,999.0,999.0,0.08959892405606812,0.14696162576737146,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10290.jpg,calling,999.0,999.0,999.0,999.0,0.7919060970554594,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10294.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10312.jpg,calling,999.0,999.0,999.0,999.0,0.08108830670440222,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10313.jpg,calling,999.0,999.0,999.0,85.48436687441092,9.797200784221808,1.0,999.0,999.0,999.0,999.0,999.0,999.0,0.09995349858455403
/home/rajat/datasets/har/Train_sorted/calling/Image_10332.jpg,calling,999.0,999.0,999.0,999.0,1.8833384432739464,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10333.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10340.jpg,calling,999.0,999.0,11.206558944604616,999.0,4.612127649140933,1.0,999.0,999.0,0.08798327747465269,0.2904255543374517,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10445.jpg,calling,999.0,999.0,999.0,999.0,1.4271616019249844,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10447.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.1402217079372784,0.10246662701364409,0.3607008773018639,0.6021860158202751,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10456.jpg,calling,999.0,999.0,999.0,999.0,22.65368528660809,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10481.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.1864383441693044,0.12908344736244926,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10504.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1051.jpg,calling,168.65715516464283,176.01818883568845,6.812283743938066,5.514581445146115,4.932542672970606,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10523.jpg,calling,36.97991644592888,35.34291239235364,74.8237696614004,82.6850821619994,2.1518977364944636,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10528.jpg,calling,159.50044753686257,161.7011913530992,15.120540001869907,3.6308692590019787,0.4409406825818529,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10555.jpg,calling,999.0,999.0,999.0,999.0,2.9554082608009504,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10560.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1058.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10583.jpg,calling,999.0,999.0,999.0,999.0,2.373497346084989,1.0,999.0,999.0,999.0,999.0,0.2661600077192545,0.7399839428371682,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10666.jpg,calling,123.83802484931924,81.7188962183804,999.0,81.91641182075502,11.50510281137098,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10702.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10712.jpg,calling,999.0,999.0,999.0,999.0,8.476494196039019,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10732.jpg,calling,999.0,999.0,52.58538249339965,48.62844255020753,5.148979469336356,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10733.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10744.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10760.jpg,calling,999.0,999.0,999.0,999.0,3.986516900152848,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10766.jpg,calling,999.0,999.0,999.0,999.0,0.8569337825480232,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10777.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10789.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.23073953051801827,0.19681356167196593,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10794.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.10641642880213854,0.21691224996609157,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10812.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.18163842498988242,0.14063955109561554,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10820.jpg,calling,999.0,999.0,88.03533984777779,88.3735360356294,17.113039413458466,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10824.jpg,calling,999.0,999.0,999.0,999.0,4.3013449497553635,1.0,0.47964208899888816,0.9942410601907807,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10845.jpg,calling,169.74360309405296,177.18279866670576,2.9890655747422255,7.595109813660409,4.921334293603698,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10883.jpg,calling,999.0,999.0,999.0,999.0,7.614288030383099,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10899.jpg,calling,121.27709888891775,92.41422981877186,68.85004503134483,999.0,22.101844935696427,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1091.jpg,calling,999.0,999.0,999.0,999.0,4.316630639960769,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10910.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10919.jpg,calling,999.0,999.0,999.0,999.0,1.577743465718446,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1092.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,0.4963890015257663
/home/rajat/datasets/har/Train_sorted/calling/Image_10925.jpg,calling,999.0,999.0,999.0,999.0,0.8703290639787217,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10934.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10936.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10986.jpg,calling,999.0,999.0,79.08278140704734,80.64671417515433,19.962832780335148,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10994.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_10999.jpg,calling,999.0,999.0,999.0,999.0,9.253986660085705,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_110.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11001.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.1311537273934907,0.06988050076254432,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11025.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.33410251498704835,0.17307044634933086,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11032.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11057.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11059.jpg,calling,999.0,999.0,999.0,999.0,17.929245493867136,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,0.9114965342620586
/home/rajat/datasets/har/Train_sorted/calling/Image_11060.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11118.jpg,calling,102.07141875856404,999.0,43.20816294746388,25.18493019226331,5.233359211987792,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11120.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11121.jpg,calling,999.0,999.0,999.0,999.0,3.354830855649398,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11131.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11141.jpg,calling,999.0,999.0,999.0,999.0,4.884443449117832,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11159.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.23532257551083577,0.17950552231911895,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11186.jpg,calling,999.0,999.0,5.687676285969711,0.45073080970628887,3.633983830055933,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11210.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1123.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11233.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11247.jpg,calling,170.02020646545694,172.06074624375395,71.13462238505953,72.37469463306107,40.6172874011115,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11253.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11254.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11258.jpg,calling,999.0,999.0,999.0,999.0,3.142265224972811,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11326.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11337.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.2428353434676618,0.10038696880796813,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11355.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11359.jpg,calling,999.0,999.0,999.0,999.0,3.162637711358265,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11377.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.14081847332209735,0.1772199196108202,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11385.jpg,calling,999.0,999.0,999.0,999.0,0.07930256289827844,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11406.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11414.jpg,calling,171.76101472082837,173.42428528924904,0.2520426627259269,3.5910106689237025,1.5023993988492212,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11420.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11422.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11442.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11443.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11445.jpg,calling,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,0.46638924597844145,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11462.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11475.jpg,calling,999.0,999.0,999.0,999.0,1.1029726346778934,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11482.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,0.40117609786084535,0.7146610362053125,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11526.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11530.jpg,calling,999.0,999.0,999.0,999.0,5.421823590964616,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11549.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11550.jpg,calling,999.0,999.0,999.0,999.0,50.05179272372654,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1156.jpg,calling,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11575.jpg,calling,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1159.jpg,calling,999.0,999.0,999.0,999.0,11.59928137673325,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11616.jpg,calling,36.23224137023124,80.76212632038352,999.0,999.0,7.281981897427158,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11621.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,0.27203430190692124,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11630.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11650.jpg,calling,999.0,999.0,999.0,999.0,6.680795202247876,1.0,999.0,999.0,999.0,999.0,0.19900882478141987,0.9040364385741076,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11652.jpg,calling,999.0,999.0,999.0,999.0,7.997583453000126,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11665.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11688.jpg,calling,999.0,999.0,999.0,999.0,2.1093485276546793,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11689.jpg,calling,999.0,999.0,999.0,999.0,9.987345114870413,1.0,999.0,999.0,999.0,999.0,999.0,999.0,0.4036362316173894
/home/rajat/datasets/har/Train_sorted/calling/Image_11695.jpg,calling,999.0,999.0,999.0,999.0,5.568167105078697,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_117.jpg,calling,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11711.jpg,calling,999.0,999.0,999.0,999.0,7.107697061162206,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11714.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11721.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11730.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,0.1956145412605262,0.7065686461709265,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11735.jpg,calling,160.4655585136501,156.67097310584452,13.45804139936833,45.71015734110078,0.10734134300513905,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11742.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11754.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1178.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11785.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11786.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11816.jpg,calling,999.0,999.0,43.35399119711032,46.492886649941816,21.714280106337256,1.0,0.2335495845002128,0.7890166690465152,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11820.jpg,calling,999.0,999.0,999.0,999.0,1.875178858487222,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11837.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,0.47593977705249846,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_1185.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11874.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,0.18678103031367344,0.13599973537139595,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11887.jpg,calling,999.0,999.0,999.0,999.0,0.3837070700425777,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11917.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11919.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11979.jpg,calling,999.0,999.0,999.0,999.0,12.072884662014296,1.0,999.0,999.0,999.0,999.0,0.6443178913157888,0.8357677088324643,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11981.jpg,calling,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_11998.jpg,calling,999.0,999.0,999.0,999.0,8.613620327243371,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
/home/rajat/datasets/har/Train_sorted/calling/Image_12016.jpg,calling,174.66398483267298,120.8480977396073,999.0,58.08932254955269,1.249786772730574,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
